swimmer_name,swimmer_ID,event,event_ID,time,meet_name,year,date,additional_info
Abigail E Merz,1191798,200 IM Y,5200,2:19.33,CMU Quad Meet, 2024,"Jan 13, 2024",[]
Abigail E Merz,1191798,200 IM Y,5200,2:19.33,Calvin at Wheaton, 2023,"Nov 11, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.30,Calvin Quad, 2023,"Nov 03, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:23.16,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:25.18,Calvin GVSU SVSU, 2023,"Oct 14, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:12.98,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.14,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.70,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.86,Calvin vs. Hope, 2023,"Jan 27, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:23.78,Wayne State vs. Calvin, 2023,"Jan 20, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:23.57,Ashland vs. Calvin, 2023,"Jan 13, 2023",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.60,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
Abigail E Merz,1191798,200 IM Y,5200,2:17.04,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.73,Calvin Quad, 2022,"Nov 04, 2022",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.03,Calvin vs. Hillsdale vs Davenport, 2022,"Jan 21, 2022",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.15,Albion vs. Calvin, 2022,"Jan 15, 2022",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.47,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.67,Calvin Quad Meet, 2021,"Nov 05, 2021",[]
Abigail E Merz,1191798,200 IM Y,5200,2:17.20,Hope vs. Calvin, 2021,"Oct 30, 2021",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.81,Grand Valley vs. Calvin, 2021,"Oct 23, 2021",[]
Abigail E Merz,1191798,200 IM Y,5200,2:20.87,MHSAA Girls Division 3 State Championships, 2021,"Jan 16, 2021",[]
Abigail E Merz,1191798,200 IM Y,5200,2:17.63,MI OLY Winter Invite, 2020,"Dec 12, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.79,SVL Championships, 2020,"Nov 06, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.57,Grand Blanc vs. Flint Powers, 2020,"Nov 02, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:16.32,Fenton - Stevenson - John Glen, 2020,"Oct 10, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.78,"Fenton vs. Lakeland, Powers Catholic vs. Davison", 2020,"Oct 03, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.38,MCSA Senior Cup Championship, 2020,"Mar 07, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:20.43,MLK Invite, 2020,"Jan 18, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.78,MLK Invite, 2020,"Jan 18, 2020",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.49,IN OLY Winter Invite, 2019,"Dec 07, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.09,MHSAA Girls Division 3 State Championship, 2019,"Nov 22, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:14.52,MHSAA Girls Division 3 State Championship, 2019,"Nov 22, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.07,Girls SVL Championship, 2019,"Nov 07, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:15.86,Girls SVL Championship, 2019,"Nov 07, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:17.47,Genesee County Invitational, 2019,"Sep 20, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:20.06,Genesee County Invitational, 2019,"Sep 20, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:16.55,MI OLY Michigan Open, 2019,"Feb 08, 2019",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.03,MHSAA Girls Division 3 State Championship, 2018,"Nov 16, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:16.98,SVL Girls Swim and Dive Championship, 2018,"Nov 01, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:19.13,SVL Girls Swim and Dive Championship, 2018,"Nov 01, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:17.62,Genesee County Invitational Gi, 2018,"Sep 21, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.40,Genesee County Invitational Gi, 2018,"Sep 21, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:19.73,Michigan 13-14 & Open Short Course Championship, 2018,"Mar 22, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:19.14,YMCA Great Lakes Zone Championships, 2018,"Mar 17, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.79,MI OLY Michigan Open, 2018,"Feb 09, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.61,Fast And Furious Prelims, 2018,"Jan 28, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:24.16,Fast And Furious Prelims, 2018,"Jan 28, 2018",[]
Abigail E Merz,1191798,200 IM Y,5200,2:21.28,MI OLY Winter Invitational, 2017,"Dec 02, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:18.62,MHSAA Girls Division 3 State Championship, 2017,"Nov 17, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:16.96,SVL Girls Swim and Dive Championships, 2017,"Nov 02, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:20.30,SVL Girls Swim and Dive Championships, 2017,"Nov 02, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:26.71,MI OLY Fall Classic, 2017,"Oct 20, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:25.50,Powers and Grand Blanc @ Dow 1, 2017,"Oct 17, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:22.73,Genesee County Invitational, 2017,"Sep 22, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:24.09,Genesee County Invitational, 2017,"Sep 22, 2017",[]
Abigail E Merz,1191798,200 IM Y,5200,2:24.44,MI OLY Winter invite, 2016,"Dec 03, 2016",[]
Abigail E Merz,1191798,200 IM Y,5200,2:32.00,2016 MI OLY Fall Classic, 2016,"Oct 14, 2016",[]
Abigail E Merz,1191798,200 IM Y,5200,2:27.02,Great Lakes YMCA Zone Championship Meet, 2016,"Mar 20, 2016",[]
Abigail E Merz,1191798,200 IM Y,5200,3:04.00,2014 Michigan Open, 2014,"Feb 14, 2014",[]
Abigail E Merz,1191798,400 IM Y,5400,4:44.52,MIAA Championships, 2024,"Feb 23, 2024",[]
Abigail E Merz,1191798,400 IM Y,5400,4:48.08,MIAA Championships, 2024,"Feb 23, 2024",[]
Abigail E Merz,1191798,400 IM Y,5400,4:52.99,2024 Calvin Kalamazoo Olivet, 2024,"Jan 20, 2024",[]
Abigail E Merz,1191798,400 IM Y,5400,4:47.96,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,4:56.64,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,5:00.70,Calvin Quad, 2023,"Nov 04, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,4:41.57,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,4:48.83,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,4:58.72,Calvin vs. Alma vs. Albion, 2023,"Jan 21, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,5:01.30,"Denison vs. Calvin, Carnegie Mellon", 2023,"Jan 14, 2023",[]
Abigail E Merz,1191798,400 IM Y,5400,4:47.28,Calvin Winter Invitational, 2022,"Dec 02, 2022",[]
Abigail E Merz,1191798,400 IM Y,5400,4:51.17,Calvin Winter Invitational, 2022,"Dec 02, 2022",[]
Abigail E Merz,1191798,400 IM Y,5400,4:41.30,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
Abigail E Merz,1191798,400 IM Y,5400,4:50.13,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
Abigail E Merz,1191798,400 IM Y,5400,5:00.95,21-22 Calvin v Olivet, 2022,"Jan 22, 2022",[]
Abigail E Merz,1191798,400 IM Y,5400,4:42.78,Calvin Winter Invite, 2021,"Dec 03, 2021",[]
Abigail E Merz,1191798,400 IM Y,5400,4:45.81,Calvin Winter Invite, 2021,"Dec 03, 2021",[]
Abigail E Merz,1191798,400 IM Y,5400,4:49.64,Calvin Quad Meet, 2021,"Nov 06, 2021",[]
Abigail E Merz,1191798,400 IM Y,5400,4:42.68,MI OLY Winter Invite, 2020,"Dec 11, 2020",[]
Abigail E Merz,1191798,400 IM Y,5400,4:45.77,MI OLY Winter Invite, 2020,"Dec 11, 2020",[]
Abigail E Merz,1191798,400 IM Y,5400,4:42.54,MCSA Senior Cup Championship, 2020,"Mar 06, 2020",[]
Abigail E Merz,1191798,400 IM Y,5400,4:43.63,MCSA Senior Cup Championship, 2020,"Mar 06, 2020",[]
Abigail E Merz,1191798,400 IM Y,5400,4:43.05,MLK Invite, 2020,"Jan 17, 2020",[]
Abigail E Merz,1191798,400 IM Y,5400,4:49.98,IN OLY Winter Invite, 2019,"Dec 06, 2019",[]
Abigail E Merz,1191798,400 IM Y,5400,4:45.61,Michigan Open Championships, 2019,"Mar 14, 2019",[]
Abigail E Merz,1191798,400 IM Y,5400,4:45.66,MI OLY Michigan Open, 2019,"Feb 08, 2019",[]
Abigail E Merz,1191798,400 IM Y,5400,4:47.75,MI OLY Michigan Open, 2019,"Feb 08, 2019",[]
Abigail E Merz,1191798,400 IM Y,5400,4:55.91,MI Oly Fall Classic, 2018,"Oct 19, 2018",[]
Abigail E Merz,1191798,400 IM Y,5400,4:52.52,Michigan 13-14 & Open Short Course Championship, 2018,"Mar 22, 2018",[]
Abigail E Merz,1191798,400 IM Y,5400,4:55.85,YMCA Great Lakes Zone Championships, 2018,"Mar 16, 2018",[]
Abigail E Merz,1191798,400 IM Y,5400,4:52.55,MI OLY Michigan Open, 2018,"Feb 09, 2018",[]
Abigail E Merz,1191798,400 IM Y,5400,5:05.94,MI OLY Fall Classic, 2017,"Oct 20, 2017",[]
Lauren N Miedema,1182658,50 Free Y,150,26.57,Calvin Wayne State, 2024,"Jan 27, 2024",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,25.42,Calvin Winter Invitational, 2023,"Nov 30, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,25.89,MIAA Relays, 2023,"Oct 20, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,26.49,2023 Great Lakes Regional Meet, 2023,"Mar 04, 2023",[]
Lauren N Miedema,1182658,50 Free Y,150,26.61,2023 JAWS New Year's Classic, 2023,"Jan 07, 2023",[]
Lauren N Miedema,1182658,50 Free Y,150,26.70,2022 MI WMS Boo Bash Invitational, 2022,"Oct 22, 2022",[]
Lauren N Miedema,1182658,50 Free Y,150,25.89,Girls MISCA Meet, 2022,"Oct 08, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,26.63,Ottawa Hills Invitational, 2022,"Oct 01, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,26.21,DK-TK-Hastings Relays, 2022,"Sep 24, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,26.00,CALC v UC, 2022,"Sep 20, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,25.92,South Haven vs St Joe vs Unity, 2022,"Sep 15, 2022","['Girls MISCA Meet', 'Relay Leadoff']"
Lauren N Miedema,1182658,50 Free Y,150,28.27,2022 MI GR WMSL A Championships, 2022,"Jul 20, 2022",['Extracted']
Lauren N Miedema,1182658,50 Free Y,150,26.28,2022 MI GR WMSL A Championships, 2022,"Jul 20, 2022",[]
Lauren N Miedema,1182658,50 Free Y,150,26.45,2022 MI IroNKAT Challenge, 2022,"May 14, 2022",[]
Lauren N Miedema,1182658,50 Free Y,150,25.97,2022 MI MLA Michigan Ultra Championship Meet, 2022,"Mar 20, 2022",[]
Lauren N Miedema,1182658,50 Free Y,150,26.18,2022 MI Lake Michigan Great Lakes Regional, 2022,"Mar 06, 2022",[]
Lauren N Miedema,1182658,50 Free Y,150,26.52,MI EGRA Winter Washout, 2021,"Dec 04, 2021",[]
Lauren N Miedema,1182658,50 Free Y,150,26.25,Second Shave, 2021,"Nov 08, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,27.50,MI WMS Boo Bash Invitational, 2021,"Oct 24, 2021",['Extracted']
Lauren N Miedema,1182658,50 Free Y,150,26.50,MI WMS Boo Bash Invitational, 2021,"Oct 23, 2021",[]
Lauren N Miedema,1182658,50 Free Y,150,25.73,Ottawa Hills Invitational, 2021,"Oct 02, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,25.84,Mona Shores vs. Unity Christian, 2021,"Aug 24, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,26.49,WMSL Quad Championship Meet, 2021,"Jul 13, 2021",[]
Lauren N Miedema,1182658,50 Free Y,150,26.49,WMSL Quad Championship Meet, 2021,"Jul 13, 2021",['User Inputted']
Lauren N Miedema,1182658,50 Free Y,150,26.55,MI EGRA Summer Heat Wave, 2021,"Jun 11, 2021",['User Inputted']
Lauren N Miedema,1182658,50 Free Y,150,26.38,COVID Championship Challenge, 2021,"Mar 14, 2021",['User Inputted']
Lauren N Miedema,1182658,50 Free Y,150,26.52,Last Snow Challenge, 2021,"Feb 27, 2021",['User Inputted']
Lauren N Miedema,1182658,50 Free Y,150,27.83,Mitten Swim Series Meet No. 3, 2021,"Feb 14, 2021",['Extracted']
Lauren N Miedema,1182658,50 Free Y,150,28.01,OK Rainbow Tier 2 Conference Championship, 2020,"Nov 06, 2020","['Extracted', 'Relay Leadoff']"
Lauren N Miedema,1182658,50 Free Y,150,27.80,OK Rainbow Tier 2 Conference Championship, 2020,"Nov 06, 2020","['Extracted', 'Relay Leadoff']"
Lauren N Miedema,1182658,50 Free Y,150,27.80,Unity vs. Grand Rapids Christian, 2020,"Sep 15, 2020","['User Inputted', 'Relay Leadoff']"
Lauren N Miedema,1182658,50 Free Y,150,26.63,Michigan Swimming Red Junior Olympic Championships, 2020,"Feb 29, 2020",[]
Lauren N Miedema,1182658,50 Free Y,150,27.71,MI RAYS Grand Rapids Open, 2020,"Feb 01, 2020",[]
Lauren N Miedema,1182658,50 Free Y,150,27.71,MI RAYS Grand Rapids Open, 2020,"Feb 01, 2020",[]
Lauren N Miedema,1182658,50 Free Y,150,27.53,MI WMS Great Lakes Tropical Challenge, 2020,"Jan 12, 2020",[]
Lauren N Miedema,1182658,50 Free Y,150,27.09,MI JAWS New Years ABC Classic, 2020,"Jan 04, 2020",[]
Lauren N Miedema,1182658,50 Free Y,150,27.87,MI WMS Zeeland Winter Classic, 2019,"Dec 14, 2019",[]
Lauren N Miedema,1182658,50 Free Y,150,28.01,HAM v HUC, 2019,"Oct 29, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,28.46,HAM v HUC, 2019,"Oct 29, 2019",[]
Lauren N Miedema,1182658,50 Free Y,150,34.09,Holland Christian vs. Unity Christian, 2019,"Sep 12, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,27.22,MMSG vs Unity Chrisitian, 2019,"Sep 10, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,50 Free Y,150,28.89,MI GRNS Ice Breaker Open, 2019,"Feb 02, 2019",[]
Lauren N Miedema,1182658,50 Free Y,150,28.85,MI JAWS New Year Classic, 2019,"Jan 05, 2019",[]
Lauren N Miedema,1182658,50 Free Y,150,29.48,MI WMS Great Lakes Tropical Challenge, 2018,"Jan 13, 2018",[]
Lauren N Miedema,1182658,50 Free Y,150,30.16,MI Zeeland Winter Classic, 2017,"Dec 16, 2017",[]
Lauren N Miedema,1182658,50 Free Y,150,30.09,MI SST TYR Fall Invite, 2017,"Nov 04, 2017",[]
Lauren N Miedema,1182658,50 Free Y,150,30.10,MI SST TYR Fall Invite, 2017,"Nov 04, 2017",[]
Lauren N Miedema,1182658,100 Free Y,1100,56.20,Calvin Winter Invitational, 2023,"Dec 02, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,57.12,Calvin at Wheaton, 2023,"Nov 11, 2023",[]
Lauren N Miedema,1182658,100 Free Y,1100,57.73,Calvin v Albion v Alma, 2023,"Oct 27, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,57.03,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
Lauren N Miedema,1182658,100 Free Y,1100,56.05,MI MLA ULTRA Championship, 2023,"Mar 17, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,55.72,MI MLA ULTRA Championship, 2023,"Mar 17, 2023",[]
Lauren N Miedema,1182658,100 Free Y,1100,56.33,2023 Great Lakes Regional Meet, 2023,"Mar 05, 2023",[]
Lauren N Miedema,1182658,100 Free Y,1100,58.37,2023 Great Lakes Tropical Chal, 2023,"Jan 15, 2023",[]
Lauren N Miedema,1182658,100 Free Y,1100,58.17,2023 JAWS New Year's Classic, 2023,"Jan 08, 2023",[]
Lauren N Miedema,1182658,100 Free Y,1100,56.05,Girls MISCA Meet, 2022,"Oct 08, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,57.75,2022 MI GR WMSL A Championships, 2022,"Jul 20, 2022",[]
Lauren N Miedema,1182658,100 Free Y,1100,55.15,2022 MI MLA Michigan Ultra Championship Meet, 2022,"Mar 18, 2022",[]
Lauren N Miedema,1182658,100 Free Y,1100,57.80,MI JAWS New Years ABC Class, 2022,"Jan 09, 2022",[]
Lauren N Miedema,1182658,100 Free Y,1100,56.65,Second Shave, 2021,"Nov 08, 2021",[]
Lauren N Miedema,1182658,100 Free Y,1100,56.69,MI WMS Boo Bash Invitational, 2021,"Oct 24, 2021",[]
Lauren N Miedema,1182658,100 Free Y,1100,55.65,MISCA Meet, 2021,"Oct 09, 2021",[]
Lauren N Miedema,1182658,100 Free Y,1100,57.50,Holland Christian vs. Unity Christian vs. Grand Rapids Christian, 2021,"Sep 07, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,57.45,EK Tri - GRCC Vs. HUC Vs., 2021,"Aug 31, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,56.76,MI WMS WMS & ZAGS Summer Classic, 2021,"Jun 25, 2021",['User Inputted']
Lauren N Miedema,1182658,100 Free Y,1100,56.93,COVID Championship Challenge, 2021,"Mar 14, 2021",['User Inputted']
Lauren N Miedema,1182658,100 Free Y,1100,57.63,Last Snow Challenge, 2021,"Feb 27, 2021",['User Inputted']
Lauren N Miedema,1182658,100 Free Y,1100,57.70,Mitten Swim Series Meet No. 3, 2021,"Feb 14, 2021",[]
Lauren N Miedema,1182658,100 Free Y,1100,57.70,Mitten Series Meet #3, 2021,"Feb 14, 2021",['User Inputted']
Lauren N Miedema,1182658,100 Free Y,1100,58.26,OK Rainbow Tier 2 Conference Championship, 2020,"Nov 06, 2020",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,57.64,OK Rainbow Tier 2 Conference Championship, 2020,"Nov 06, 2020",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,57.50,Michigan Swimming Red Junior Olympic Championships, 2020,"Mar 01, 2020",[]
Lauren N Miedema,1182658,100 Free Y,1100,58.00,MI WMS Great Lakes Tropical Challenge, 2020,"Jan 12, 2020",[]
Lauren N Miedema,1182658,100 Free Y,1100,58.13,MI JAWS New Years ABC Classic, 2020,"Jan 05, 2020",[]
Lauren N Miedema,1182658,100 Free Y,1100,59.43,MI WMS Zeeland Winter Classic, 2019,"Dec 14, 2019",[]
Lauren N Miedema,1182658,100 Free Y,1100,58.22,Second Shave Meet (Girls), 2019,"Nov 11, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,100 Free Y,1100,58.29,Second Shave Meet (Girls), 2019,"Nov 11, 2019",[]
Lauren N Miedema,1182658,100 Free Y,1100,59.29,Holland Christian vs. Unity Christian, 2019,"Sep 12, 2019",[]
Lauren N Miedema,1182658,100 Free Y,1100,58.07,MMSG vs Unity Chrisitian, 2019,"Sep 10, 2019",[]
Lauren N Miedema,1182658,100 Free Y,1100,1:05.21,MI GRNS Ice Breaker Open, 2019,"Feb 02, 2019",[]
Lauren N Miedema,1182658,100 Free Y,1100,1:06.41,MI Zeeland Winter Classic, 2017,"Dec 16, 2017",[]
Lauren N Miedema,1182658,100 Free Y,1100,1:06.86,MI WMS Boo Bash A-B-C Invitational, 2017,"Oct 20, 2017",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.57,Calvin Wayne State, 2024,"Jan 27, 2024",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,25.42,Calvin Winter Invitational, 2023,"Nov 30, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,25.89,MIAA Relays, 2023,"Oct 20, 2023",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,26.49,2023 Great Lakes Regional Meet, 2023,"Mar 04, 2023",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.61,2023 JAWS New Year's Classic, 2023,"Jan 07, 2023",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.70,2022 MI WMS Boo Bash Invitational, 2022,"Oct 22, 2022",[]
Lauren N Miedema,1182658,200 Free Y,1200,25.89,Girls MISCA Meet, 2022,"Oct 08, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,26.63,Ottawa Hills Invitational, 2022,"Oct 01, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,26.21,DK-TK-Hastings Relays, 2022,"Sep 24, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,26.00,CALC v UC, 2022,"Sep 20, 2022",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,25.92,South Haven vs St Joe vs Unity, 2022,"Sep 15, 2022","['Girls MISCA Meet', 'Relay Leadoff']"
Lauren N Miedema,1182658,200 Free Y,1200,28.27,2022 MI GR WMSL A Championships, 2022,"Jul 20, 2022",['Extracted']
Lauren N Miedema,1182658,200 Free Y,1200,26.28,2022 MI GR WMSL A Championships, 2022,"Jul 20, 2022",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.45,2022 MI IroNKAT Challenge, 2022,"May 14, 2022",[]
Lauren N Miedema,1182658,200 Free Y,1200,25.97,2022 MI MLA Michigan Ultra Championship Meet, 2022,"Mar 20, 2022",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.18,2022 MI Lake Michigan Great Lakes Regional, 2022,"Mar 06, 2022",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.52,MI EGRA Winter Washout, 2021,"Dec 04, 2021",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.25,Second Shave, 2021,"Nov 08, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,27.50,MI WMS Boo Bash Invitational, 2021,"Oct 24, 2021",['Extracted']
Lauren N Miedema,1182658,200 Free Y,1200,26.50,MI WMS Boo Bash Invitational, 2021,"Oct 23, 2021",[]
Lauren N Miedema,1182658,200 Free Y,1200,25.73,Ottawa Hills Invitational, 2021,"Oct 02, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,25.84,Mona Shores vs. Unity Christian, 2021,"Aug 24, 2021",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,26.49,WMSL Quad Championship Meet, 2021,"Jul 13, 2021",[]
Lauren N Miedema,1182658,200 Free Y,1200,26.49,WMSL Quad Championship Meet, 2021,"Jul 13, 2021",['User Inputted']
Lauren N Miedema,1182658,200 Free Y,1200,26.55,MI EGRA Summer Heat Wave, 2021,"Jun 11, 2021",['User Inputted']
Lauren N Miedema,1182658,200 Free Y,1200,26.38,COVID Championship Challenge, 2021,"Mar 14, 2021",['User Inputted']
Lauren N Miedema,1182658,200 Free Y,1200,26.52,Last Snow Challenge, 2021,"Feb 27, 2021",['User Inputted']
Lauren N Miedema,1182658,200 Free Y,1200,27.83,Mitten Swim Series Meet No. 3, 2021,"Feb 14, 2021",['Extracted']
Lauren N Miedema,1182658,200 Free Y,1200,28.01,OK Rainbow Tier 2 Conference Championship, 2020,"Nov 06, 2020","['Extracted', 'Relay Leadoff']"
Lauren N Miedema,1182658,200 Free Y,1200,27.80,OK Rainbow Tier 2 Conference Championship, 2020,"Nov 06, 2020","['Extracted', 'Relay Leadoff']"
Lauren N Miedema,1182658,200 Free Y,1200,27.80,Unity vs. Grand Rapids Christian, 2020,"Sep 15, 2020","['User Inputted', 'Relay Leadoff']"
Lauren N Miedema,1182658,200 Free Y,1200,26.63,Michigan Swimming Red Junior Olympic Championships, 2020,"Feb 29, 2020",[]
Lauren N Miedema,1182658,200 Free Y,1200,27.71,MI RAYS Grand Rapids Open, 2020,"Feb 01, 2020",[]
Lauren N Miedema,1182658,200 Free Y,1200,27.71,MI RAYS Grand Rapids Open, 2020,"Feb 01, 2020",[]
Lauren N Miedema,1182658,200 Free Y,1200,27.53,MI WMS Great Lakes Tropical Challenge, 2020,"Jan 12, 2020",[]
Lauren N Miedema,1182658,200 Free Y,1200,27.09,MI JAWS New Years ABC Classic, 2020,"Jan 04, 2020",[]
Lauren N Miedema,1182658,200 Free Y,1200,27.87,MI WMS Zeeland Winter Classic, 2019,"Dec 14, 2019",[]
Lauren N Miedema,1182658,200 Free Y,1200,28.01,HAM v HUC, 2019,"Oct 29, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,28.46,HAM v HUC, 2019,"Oct 29, 2019",[]
Lauren N Miedema,1182658,200 Free Y,1200,34.09,Holland Christian vs. Unity Christian, 2019,"Sep 12, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,27.22,MMSG vs Unity Chrisitian, 2019,"Sep 10, 2019",['Relay Leadoff']
Lauren N Miedema,1182658,200 Free Y,1200,28.89,MI GRNS Ice Breaker Open, 2019,"Feb 02, 2019",[]
Lauren N Miedema,1182658,200 Free Y,1200,28.85,MI JAWS New Year Classic, 2019,"Jan 05, 2019",[]
Lauren N Miedema,1182658,200 Free Y,1200,29.48,MI WMS Great Lakes Tropical Challenge, 2018,"Jan 13, 2018",[]
Lauren N Miedema,1182658,200 Free Y,1200,30.16,MI Zeeland Winter Classic, 2017,"Dec 16, 2017",[]
Lauren N Miedema,1182658,200 Free Y,1200,30.09,MI SST TYR Fall Invite, 2017,"Nov 04, 2017",[]
Lauren N Miedema,1182658,200 Free Y,1200,30.10,MI SST TYR Fall Invite, 2017,"Nov 04, 2017",[]
